tdiv0,tdiv,tld,tdie
30.683333333333334,13.658333333333335,44.34166666666667,44.59375
40.170833333333334,,40.170833333333334,43.24166666666667
36.1375,,36.1375,45.28125
32.5625,,32.5625,35.83958333333334
31.233333333333334,,31.233333333333334,31.462500000000002
35.81666666666667,,35.81666666666667,39.552083333333336
32.516666666666666,,32.516666666666666,34.18958333333333
29.491666666666667,,29.491666666666667,39.139583333333334
35.862500000000004,,35.862500000000004,43.241666666666674
32.15,,32.15,40.927083333333336
29.262500000000003,,29.262500000000003,31.897916666666667
44.6625,,44.6625,52.13333333333334
32.2875,,32.2875,33.800000000000004
32.516666666666666,,32.516666666666666,43.88333333333334
30.270833333333336,,30.270833333333336,37.60416666666667
34.12083333333334,,34.12083333333334,35.40416666666667
35.49583333333334,,35.49583333333334,40.74375
30.5,,30.5,42.43958333333334
34.71666666666667,,34.71666666666667,42.30208333333333
