tdiv0,tdiv,tld,tdie
36.22916666666667,,36.22916666666667,45.96875
33.57083333333333,,33.57083333333333,34.02916666666667
34.7625,13.291666666666664,41.40833333333333,52.927777777777784
37.7875,12.833333333333336,44.204166666666666,54.11944444444445
33.84583333333333,9.029166666666672,42.875,43.65416666666667
34.80833333333334,11.04583333333333,45.85416666666667,48.94791666666667
33.47916666666667,10.853333333333332,51.90416666666667,58.69404761904762
39.208333333333336,9.716666666666661,48.925,54.03541666666667
36.641666666666666,11.0,42.141666666666666,46.77083333333333
34.487500000000004,10.113888888888887,47.94722222222222,54.35625
32.79166666666667,,32.79166666666667,36.57291666666667
32.74583333333334,8.066666666666665,49.31458333333333,54.62552083333333
30.820833333333336,10.954166666666666,41.775000000000006,49.70416666666667
31.508333333333333,9.166666666666668,40.675,44.009375
34.9,,34.9,45.25833333333334
31.875,8.616666666666667,36.18333333333334,42.47777777777778
38.38333333333333,,38.38333333333333,39.91875
